address,ald_15,commarea,geo_networ,governance,grade_cat,grades,lat,long,network,phone,school_id,short_name,ward_15,zip,g,COUNT
6024 W WARWICK AVE,Timothy M. Cullerton,DUNNING,"1",District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.9485713122999968049953167792410,-87.7776312947000008080067345872521,Network 1,1(773)534-3640,"610201",THORP O,"38","60634",33.7091,"100"
223 N KEELER AVE,Jason C. Ervin,WEST GARFIELD PARK,"5",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8841022420999991027201758697629,-87.7305663845999958994070766493678,Network 5,1(773)534-6746,"610202",TILTON,"28","60624",23.9180,"61"
5815 S HOMAN AVE,Michael R. Zalewski,GAGE PARK,"8",District,ES,"PK, K, 1, 2, 3, 4, 5",41.7875232300999996937207470182329,-87.7081791840000022375534172169864,ISP,1(773)535-9280,"610203",TONTI,"23","60629",29.5974,"103"
5134 S LOTUS AVE,Edward M. Burke,GARFIELD RIDGE,"10",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7990463980000015453697415068746,-87.7589284007000003384746378287673,Network 10,1(773)535-2290,"610206",TWAIN,"14","60638",24.2966,"66"
9510 S PROSPECT AVE,Matthew J. O'Shea,BEVERLY,"10",District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.7208170345000013412573025561869,-87.6655586212999935469269985333085,Network 10,1(773)535-2690,"610207",VANDERPOEL,"19","60643",20.7228,"86"
138 W 109TH ST,Carrie M. Austin,ROSELAND,"13",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.6962623479000029647068004123867,-87.6271476879000061899205320514739,Network 13,1(773)535-5300,"610208",LAVIZZO,"34","60628",28.9181,"50"
4950 N AVERS AVE,Margaret Laurino,ALBANY PARK,"1",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9716340020000018284918041899800,-87.7246052241000029425777029246092,Network 1,1(773)534-5080,"610209",VOLTA,"39","60625",30.2661,"73"
4929 N SAWYER AVE,Deborah Mell,ALBANY PARK,"1",District,ES,"7, 8",41.9715044438000006721267709508538,-87.7106087887000001046544639393687,Network 1,1(773)534-5108,"610212",ALBANY PARK,"33","60625",25.2126,"56"
6650 S ELLIS AVE,Leslie A. Hairston,WOODLAWN,"9",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7734778983000012431148206815124,-87.6010181128000056105520343407989,Network 9,1(773)535-0730,"610213",WADSWORTH,"5","60637",26.2406,"25"
3202 W 28TH ST,Ricardo Munoz,SOUTH LAWNDALE,"7",District,ES,"6, 7, 8",41.8409569116000028543567168526351,-87.7050642601000021159052266739309,Network 7,1(773)535-4466,"610215",MADERO,"22","60623",19.8566,"83"
2015 S PEORIA ST,James A. Balcer,LOWER WEST SIDE,"7",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8548357474999974670026858802885,-87.6480861742000030290000722743571,Network 7,1(773)534-7950,"610216",WALSH,"11","60608",13.6853,"176"
2701 S SHIELDS AVE,James A. Balcer,ARMOUR SQUARE,"6",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8439800899000005074412911199033,-87.6353557885999947529853670857847,Network 6,1(773)534-9050,"610217",WARD J,"11","60616",15.4877,"132"
9239 S JEFFERY AVE,Gregory Mitchell,CALUMET HEIGHTS,"12",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7267629091000031849034712649882,-87.5753525487999979759479174390435,Network 12,1(773)535-6625,"610218",WARREN,"7","60617",32.9788,"33"
3611 E 114TH ST,Susie Sadlowski Garza,EAST SIDE,"13",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.6881314841999994769139448180795,-87.5360152992000024596563889645040,Network 13,1(773)535-5010,"610219",WASHINGTON G ES,"10","60617",27.6260,"65"
4540 N CAMPBELL AVE,Ameya Pawar,LINCOLN SQUARE,"2",District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.9643654042000022741376596968621,-87.6913325114000059556929045356810,Network 2,1(773)534-5090,"610220",WATERS,"47","60625",22.9510,"69"
4055 W ARTHINGTON ST,Michael D. Chandler,WEST GARFIELD PARK,"5",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8699158586000024229178961832076,-87.7275243744000050583053962327540,Network 5,1(773)534-6925,"610221",WEBSTER,"24","60624",21.6725,"46"
1340 W 71ST ST,Roderick T. Sawyer,WEST ENGLEWOOD,"11",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7650758965000008515744411852211,-87.6582048363000012614065781235695,Network 11,1(773)535-3394,"610223",WENTWORTH,"6","60636",25.3220,"38"
11533 S ADA ST,Carrie M. Austin,WEST PULLMAN,"13",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.6839070105000004673456714954227,-87.6553838211000027058616979047656,Network 13,1(773)535-5560,"610225",WHISTLER,"34","60643",32.1080,"40"
5534 S SAINT LOUIS AVE,Edward M. Burke,GAGE PARK,"8",District,ES,"PK, K, 1, 2, 3, 4, 5",41.7923460845999983348519890569150,-87.7109873317999984010384650900960,Network 8,1(773)535-0457,"610226",SANDOVAL,"14","60629",29.3316,"79"
2815 S KOMENSKY AVE,Ricardo Munoz,SOUTH LAWNDALE,"7",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8400804273000019861683540511876,-87.7255456426999984387293807230890,Network 7,1(773)534-1560,"610227",WHITNEY,"22","60623",21.6994,"106"
1900 W 23RD ST,Daniel S. Solis,LOWER WEST SIDE,"7",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8504808870000033493852242827415,-87.6733916543000049159672926180065,Network 7,1(773)535-4590,"610228",WHITTIER,"25","60608",12.8918,"82"
2009 W SCHILLER ST,Proco (Joe) Moreno III,WEST TOWN,"6",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9070530051000034177377528976649,-87.6777609807000004593646735884249,Network 6,1(773)534-4415,"610229",PRITZKER,"1","60622",18.9549,"112"
6950 N HIAWATHA AVE,Mary O'Connor,FOREST GLEN,"1",District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",42.0074906701999992719720466993749,-87.7783448615000025938570615835488,Network 1,1(773)534-1188,"610230",WILDWOOD,"41","60646",40.1434,"20"
55 W CERMAK RD,Patricia R. Dowell,NEAR SOUTH SIDE,"6",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8527997703000025353503588121384,-87.6293083297999970682212733663619,AUSL,1(773)534-9970,"610231",NATIONAL TEACHERS,"3","60616",15.6669,"150"
1839 N RICHMOND ST,Proco (Joe) Moreno III,LOGAN SQUARE,"5",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9150385478999965016555506736040,-87.7002803126000003430817741900682,Network 5,1(773)534-4550,"610234",YATES,"1","60647",25.8193,"122"
1434 N PARKSIDE AVE,Chris Taliaferro,AUSTIN,"3",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9067905746000022304542653728276,-87.7671428459999987126138876192272,Network 3,1(773)534-6200,"610235",YOUNG ES,"29","60651",22.3469,"98"
25 W 47TH ST,Patricia R. Dowell,GRAND BOULEVARD,"9",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8091347577000007618153176736087,-87.6271368053999992753233527764678,Network 9,1(773)535-1480,"610237",BEETHOVEN,"3","60609",12.5315,"68"
7050 S MAY ST,Roderick T. Sawyer,ENGLEWOOD,"11",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7653605665000000612963049206883,-87.6530177862999977378422045148909,Network 11,1(773)535-3480,"610238",BOND,"6","60621",17.8567,"38"
5024 S WOLCOTT AVE,Willie B. Cochran,NEW CITY,"8",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8023428683000020100735127925873,-87.6722064022000040495186112821102,Network 8,1(773)535-9091,"610239",DALEY,"20","60609",27.4734,"95"
4251 N CLARENDON AVE,James Cappleman,UPTOWN,"2",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9599841555000026005473046097904,-87.6497491652000064732419559732080,Network 2,1(773)534-5766,"610242",BRENNEMANN,"46","60613",35.1810,"40"
5101 W HARRISON ST,Chris Taliaferro,AUSTIN,"3",District,HS,"9, 10, 11, 12",41.8728850058000006129077519290149,-87.7533248712999949248114717192948,Network 3,1(773)534-6250,"610244",CLARK HS,"29","60644",21.7932,"65"
543 N WALLER AVE,Chris Taliaferro,AUSTIN,"3",District,HS,"9, 10, 11, 12",41.8903686298000010879150067921728,-87.7676684556000026304900529794395,Network 3,1(773)534-6176,"610245",DOUGLASS HS,"29","60644",27.7828,"67"
5255 S STATE ST,Patricia R. Dowell,WASHINGTON PARK,"9",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7984649600999986773786076810211,-87.6256915784999961260837153531611,Network 9,1(773)535-1230,"610246",BEASLEY,"3","60609",17.5397,"52"
3400 N AUSTIN AVE,Nicholas Sposato,DUNNING,"1",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9430559201000008329174306709319,-87.7781868027000058418707340024412,AUSL,1(773)534-3885,"610248",CHICAGO ACADEMY ES,"36","60634",26.6595,"90"
5450 S TALMAN AVE,Edward M. Burke,GAGE PARK,"8",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7940480513999972345118294470012,-87.6902608388000004424611688591540,ISP,1(773)535-7850,"610249",TALMAN,"14","60632",29.3808,"96"
160 W WENDELL ST,"Walter Burnett, Jr.",NEAR NORTH SIDE,"6",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9014165345000009210707503370941,-87.6336324338000025591099984012544,Network 6,1(773)534-8310,"610250",SALAZAR,"27","60610",19.1580,"128"
2908 W WASHINGTON BLVD,"Walter Burnett, Jr.",EAST GARFIELD PARK,"5",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8829499245999983259025611914694,-87.6991870089999991932927514426410,Network 5,1(773)534-6780,"610251",CATHER,"27","60612",19.0401,"58"
2131 W MONROE ST,"Walter Burnett, Jr.",NEAR WEST SIDE,"6",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8798698208999979897271259687841,-87.6803149665999939088578685186803,Network 6,1(773)534-7160,"610252",DETT,"27","60612",20.4372,"115"
3615 W 16TH ST,Michael D. Chandler,NORTH LAWNDALE,"5",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8588834469999966358955134637654,-87.7157435718000044744258048012853,AUSL,1(773)534-1690,"610254",DVORAK,"24","60623",29.9880,"97"
4225 S LAKE PARK AVE,"William ""Will"" D. Burns",OAKLAND,"9",District,ES,"PK, K, 1, 2, 3",41.8173493274999970026328810490668,-87.5990667709999968337797326967120,Network 9,1(773)535-1777,"610256",ROBINSON,"4","60653",21.5820,"62"
431 N TROY ST,"Walter Burnett, Jr.",HUMBOLDT PARK,"5",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8891781352999998944142134860158,-87.7051078304999975898681441321969,AUSL,1(773)534-6791,"610257",MORTON,"27","60612",27.8568,"85"
6311 S CALUMET AVE,Willie B. Cochran,GREATER GRAND CROSSING,"9",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7799004944000031969153496902436,-87.6172141791000029797942261211574,AUSL,1(773)535-0690,"610263",DULLES,"20","60637",17.3466,"61"
8505 S INGLESIDE AVE,Michelle A. Harris,CHATHAM,"12",District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.7401837909999997577870090026408,-87.6011744080000056555945775471628,Network 12,1(773)535-3550,"610268",ASHE,"8","60619",24.9653,"47"
4865 N SHERIDAN RD,James Cappleman,UPTOWN,"2",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9709490828999989275871485006064,-87.6547584478999937118715024553239,Network 2,1(773)534-2680,"610269",MCCUTCHEON,"46","60640",29.6039,"33"
3030 W HARRISON ST,Jason C. Ervin,EAST GARFIELD PARK,"5",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8738149475000014376746548805386,-87.7022410526000015806857845745981,Network 5,1(773)534-6840,"610271",JENSEN,"28","60612",22.7156,"75"
1420 S ALBANY AVE,Michael D. Chandler,NORTH LAWNDALE,"5",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8618361918999966064802720211446,-87.7031387626999929807425360195339,AUSL,1(773)534-1829,"610274",JOHNSON,"24","60623",32.3314,"127"
4415 S DR MARTIN L KING JR DR,Patricia R. Dowell,GRAND BOULEVARD,"9",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8143582834999989472635206766427,-87.6166179440999997041217284277081,Network 9,1(773)535-1804,"610276",MOLLISON,"3","60653",19.4639,"83"
7350 S EVANS AVE,Roderick T. Sawyer,GREATER GRAND CROSSING,"12",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7606726357999988863411999773234,-87.6067910352000041029896237887442,Network 12,1(773)535-3870,"610279",TANNER,"6","60619",14.0173,"23"
7511 S SOUTH SHORE DR,Gregory Mitchell,SOUTH SHORE,"12",District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.7603318004000030327915737871081,-87.5567892488000012463089660741389,Network 12,1(773)535-6650,"610281",POWELL,"7","60649",16.0852,"32"
4820 W WALTON ST,Emma M. Mitts,AUSTIN,"3",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8978190699000023755615984555334,-87.7467307791000052930030506104231,AUSL,1(773)534-8980,"610282",MCNAIR,"37","60651",18.1965,"72"
1707 W MORSE AVE,Joe A. Moore,ROGERS PARK,"2",District,ES,"PK, K, 1, 2, 3, 4",42.0077025709000011488569725770503,-87.6731683285999991994685842655599,Network 2,1(773)534-2760,"610284",NEW FIELD,"49","60626",26.9577,"52"
8300 S ST LOUIS AVE,Lona Lane,ASHBURN,"10",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7423505670999972494428220670670,-87.7096096820000070692913141101599,Network 10,1(773)535-7860,"610287",ASHBURN,"18","60652",11.5814,"39"
6656 S NORMAL BLVD,Roderick T. Sawyer,ENGLEWOOD,"11",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7727274976999964906099194195122,-87.6372773471999977346058585681021,Network 11,1(773)535-3892,"610290",MAYS,"6","60621",25.1950,"41"
6448 S TRIPP AVE,Marty Quinn,WEST LAWN,"10",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7753053874000030987190257292241,-87.7288842929000054482457926496863,ISP,1(773)535-2255,"610291",LEE,"13","60629",27.4775,"56"
3937 W WILCOX ST,Jason C. Ervin,WEST GARFIELD PARK,"5",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8787989327000005346235411707312,-87.7246612313000042604471673257649,Network 5,1(773)534-6850,"610293",MELODY,"28","60624",20.6890,"93"
11710 S MORGAN ST,Carrie M. Austin,WEST PULLMAN,"13",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.6810313702999977181207214016467,-87.6469940379000007624199497513473,Network 13,1(773)535-5625,"610295",HIGGINS,"34","60643",33.2746,"25"
8101 S LASALLE ST,"Howard B. Brookins, Jr.",CHATHAM,"11",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7471859182999978088446368928999,-87.6280403632000002289714757353067,ISP,1(773)535-0040,"610298",LENART,"21","60620",17.6853,"45"
644 W 71ST ST,Roderick T. Sawyer,ENGLEWOOD,"11",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7653349799999986657894623931497,-87.6413345407000008435716154053807,Network 11,1(773)535-3875,"610299",KING ES,"6","60621",26.0099,"56"
409 W 80TH ST,Latasha R. Thomas,CHATHAM,"11",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7488682253000007449372787959874,-87.6347505165000058013902162201703,Network 11,1(773)535-3090,"610300",WESTCOTT,"17","60620",18.0214,"46"
145 S CAMPBELL AVE,"Walter Burnett, Jr.",NEAR WEST SIDE,"6",District,HS,"9, 10, 11, 12",41.8791182319000014899756934028119,-87.6869602181999994172656442970037,Service Leadership Academies,1(773)534-7275,"610304",PHOENIX MILITARY HS,"27","60612",15.5254,"115"
512 S LAVERGNE AVE,Chris Taliaferro,AUSTIN,"3",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8735867810000002009473973885179,-87.7492755545000022721069399267435,Network 3,1(773)534-6340,"610305",LELAND,"29","60644",22.0480,"63"
110 N PAULINA ST,"Walter Burnett, Jr.",NEAR WEST SIDE,"6",District,ES,"PK, K, 1, 2, 3, 4, 5",41.8835681688999983407484251074493,-87.6694767091999977992600179277360,Network 6,1(773)534-7460,"610308",RUDOLPH,"27","60612",18.3633,"138"
1419 E 89TH ST,Michelle A. Harris,CALUMET HEIGHTS,"12",District,ES,"PK, K, 1, 2, 3, 4, 5",41.7331323135000005208894435781986,-87.5895894985000040833256207406521,ISP,1(773)535-6404,"610312",MCDOWELL,"8","60619",29.3246,"21"
1313 N CLAREMONT AVE,Proco (Joe) Moreno III,WEST TOWN,"5",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9052938539999999534302332904190,-87.6857562037999969106749631464481,Network 5,1(773)534-4451,"610313",DE DIEGO,"1","60622",21.8243,"94"
1136 W 122ND ST,Carrie M. Austin,WEST PULLMAN,"13",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.6723094067999966227944241836667,-87.6505385419000049296300858259201,Network 13,1(773)535-5672,"610315",WHITE,"34","60643",34.2582,"39"
1710 E 93RD ST,Michelle A. Harris,CALUMET HEIGHTS,"12",District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.7261074556000011170908692292869,-87.5821817377999991549586411565542,Network 12,1(773)535-6416,"610316",EARHART,"8","60617",26.9007,"42"
3825 S WASHTENAW AVE,George A. Cardenas,BRIGHTON PARK,"8",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8239000005999983500259986612946,-87.6920769301000007089896826073527,Network 8,1(773)535-7237,"610317",BRIGHTON PARK,"12","60632",14.9478,"98"
3537 S PAULINA ST,George A. Cardenas,MCKINLEY PARK,"8",District,ES,"6, 7, 8",41.8293556194999993635974533390254,-87.6678165116999963402122375555336,Network 8,1(773)535-4836,"610319",EVERGREEN,"12","60609",18.9578,"109"
3900 N LAWNDALE AVE,John Arena,IRVING PARK,"1",District,ES,"7, 8",41.9524918612999968559051922056824,-87.7199881172000033302538213320076,Network 1,1(773)534-5200,"610321",MARSHALL MIDDLE,"45","60618",25.8974,"123"
2710 E 89TH ST,Gregory Mitchell,SOUTH CHICAGO,"12",District,HS,"9, 10, 11, 12",41.7346267205000032163297873921692,-87.5575500337999983457848429679871,Network 12,1(773)535-7650,"610323",BOWEN HS,"7","60617",27.9173,"46"
3212 W GEORGE ST,Rey Colon,AVONDALE,"4",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9339701963000024420580302830786,-87.7080408764999930326666799373925,Network 4,1(773)534-5350,"610325",LOGANDALE,"35","60618",13.6806,"114"
1940 W 18TH ST,Daniel S. Solis,LOWER WEST SIDE,"7",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8577548099000011916359653696418,-87.6752104588999969791984767653048,Network 7,1(773)534-7215,"610329",OROZCO,"25","60608",17.9719,"82"
3545 W FULTON BLVD,Jason C. Ervin,EAST GARFIELD PARK,"5",District,HS,"9, 10, 11, 12",41.8862100601999998161772964522243,-87.7154231198999951857331325300038,Network 5,1(773)534-6755,"610334",RABY HS,"28","60624",31.6646,"61"
7424 S MORGAN ST,Latasha R. Thomas,ENGLEWOOD,"11",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7589247324999988109084370080382,-87.6492166935999961197012453339994,AUSL,1(773)535-3565,"610339",STAGG,"17","60621",21.1727,"50"
3400 N AUSTIN AVE,Nicholas Sposato,DUNNING,"1",District,HS,"9, 10, 11, 12",41.9430544910999998364786733873188,-87.7768465660000032357856980524957,AUSL,1(773)534-0146,"610340",CHICAGO ACADEMY HS,"36","60634",26.0900,"93"
2216 W HIRSCH ST,Proco (Joe) Moreno III,WEST TOWN,"5",District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.9068158099000029892522434238344,-87.6830499418999949057251797057688,Network 5,1(773)534-4491,"610342",SABIN,"1","60622",23.8247,"91"
4414 S EVANS AVE,Patricia R. Dowell,GRAND BOULEVARD,"9",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8144987957999987315815815236419,-87.6084187685000017609127098694444,Network 9,1(773)535-1280,"610345",WOODSON,"3","60653",26.6478,"69"
2300 W 64TH ST,JoAnn Thompson,CHICAGO LAWN,"10",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7775105081000006634894816670567,-87.6810611977000036176832509227097,Network 10,1(773)535-8110,"610347",CLAREMONT,"16","60636",13.5976,"46"
9101 S EUCLID AVE,Michelle A. Harris,CALUMET HEIGHTS,"12",District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.7296923616000015044846804812551,-87.5766429510999984131558449007571,Network 12,1(773)535-6390,"610350",BLACK,"8","60619",35.0887,"27"
8445 S KOLIN AVE,Lona Lane,ASHBURN,"10",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7388439413999989824333169963211,-87.7299552924000067832821514457464,Network 10,1(773)535-2322,"610352",DURKIN PARK,"18","60652",29.8355,"43"
3456 W 38TH ST,George A. Cardenas,BRIGHTON PARK,"8",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8243773279999970782228047028184,-87.7116536406000051329101552255452,Network 8,1(773)535-7000,"610353",CALMECA,"12","60632",26.6446,"44"
4416 N TROY ST,Deborah Mell,ALBANY PARK,"1",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9617210567000000764892320148647,-87.7071507282000055738535593263805,Network 1,1(773)534-0590,"610354",NORTH RIVER,"33","60625",23.2763,"88"
4420 N BEACON ST,James Cappleman,UPTOWN,"2",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9623077724999973270314512774348,-87.6638529630999983055517077445984,Network 2,1(773)534-5790,"610355",COURTENAY,"46","60640",25.1924,"37"
2400 S MARSHALL BLVD,George A. Cardenas,SOUTH LAWNDALE,"7",District,HS,"9, 10, 11, 12",41.8477616949000008617076673544943,-87.6989461065000028838767320849001,Network 7,1(773)534-1997,"610357",SPRY HS,"12","60623",24.8630,"103"
9811 S LOWE AVE,Carrie M. Austin,WASHINGTON HEIGHTS,"11",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7156653583000007756709237582982,-87.6393054689000052803748985752463,Network 11,1(773)535-2565,"610362",EVERS,"34","60628",21.8296,"73"
4140 N MARINE DR,James Cappleman,UPTOWN,"2",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9568161310999983015790348872542,-87.6460827439999974330930854193866,ISP,1(773)534-5840,"610363",DISNEY,"46","60613",29.2337,"68"
330 E 133RD ST,Anthony A. Beale,RIVERDALE,"13",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.6537329814999992549928720109165,-87.6143200102000037077232263982296,Network 13,1(773)535-5582,"610364",DUBOIS,"9","60827",42.0001,"63"
9746 S MORGAN ST,Carrie M. Austin,WASHINGTON HEIGHTS,"11",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7161932964000001788917870726436,-87.6480443235000024060354917310178,Network 11,1(773)535-2821,"610366",WACKER,"34","60643",26.7313,"82"
139 S PARKSIDE AVE,Chris Taliaferro,AUSTIN,"3",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8779788336999985176589689217508,-87.7662975544999994781392160803080,Network 3,1(773)534-6800,"610367",DEPRIEST,"29","60644",27.7832,"75"
240 W 104TH ST,Carrie M. Austin,ROSELAND,"13",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7053423218999981259003106970340,-87.6298686596000067083878093399107,Network 13,1(773)535-5075,"610368",HUGHES L,"34","60628",23.7748,"45"
917 W 88TH ST,"Howard B. Brookins, Jr.",AUBURN GRESHAM,"11",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7341254728999970780023431871086,-87.6467667344000034290729672648013,Network 11,1(773)535-3341,"610369",JACKSON M,"21","60620",20.4722,"75"
4934 S WABASH AVE,Patricia R. Dowell,GRAND BOULEVARD,"9",District,HS,"9, 10, 11, 12",41.8061175976000001242027792613953,-87.6250299796000007290786015801132,Network 9,1(773)535-1120,"610380",WILLIAMS HS,"3","60615",13.3405,"62"
4934 S WABASH AVE,Patricia R. Dowell,GRAND BOULEVARD,"9",District,HS,"9, 10, 11, 12",41.8052041712000033157892175950110,-87.6250044683999931294238194823265,Network 9,1(773)535-1150,"610381",BRONZEVILLE HS,"3","60615",14.1112,"62"
3120 S KOSTNER AVE,Ricardo Munoz,SOUTH LAWNDALE,"7",District,HS,"9, 10, 11, 12",41.8335072751999987872295605484396,-87.7352994693000027837115339934826,Network 7,1(773)535-4300,"610383",SOCIAL JUSTICE HS,"22","60623",20.4256,"35"
3120 S KOSTNER AVE,Ricardo Munoz,SOUTH LAWNDALE,"7",District,HS,"9, 10, 11, 12",41.8361688187000027028261683881283,-87.7352779616000049145441153086722,Network 7,1(773)535-4225,"610384",INFINITY HS,"22","60623",23.4864,"67"
3120 S KOSTNER AVE,Ricardo Munoz,SOUTH LAWNDALE,"7",District,HS,"9, 10, 11, 12",41.8352818736000031663024856243283,-87.7352832969999951728823361918330,Network 7,1(773)535-4242,"610385",MULTICULTURAL HS,"22","60623",23.2463,"59"
4946 S PAULINA ST,Willie B. Cochran,NEW CITY,"8",District,HS,"10, 11, 12",41.8035147163000004866262315772474,-87.6673777649999976802064338698983,ISP,1(773)535-9023,"610386",PEACE AND EDUCATION HS,"20","60609",24.4754,"114"
730 N PULASKI RD,Emma M. Mitts,HUMBOLDT PARK,"5",District,HS,"9, 10, 11, 12",41.8945467196000009835188393481076,-87.7266595905000059474332374520600,AUSL,1(773)534-6500,"610389",ORR HS,"37","60624",22.9323,"42"
5900 N GLENWOOD AVE,Harry Osterman,EDGEWATER,"2",District,HS,"9, 10, 11, 12",41.9890207102999966082279570400715,-87.6657885085000003755340003408492,Service Leadership Academies,1(773)534-2890,"610390",RICKOVER MILITARY HS,"48","60660",25.9728,"48"
6130 S WOLCOTT AVE,Toni L. Foulkes,WEST ENGLEWOOD,"11",District,HS,"7, 8, 9, 10, 11, 12",41.7820408036999992873461451381445,-87.6716618495999995275269611738622,Network 11,1(773)535-9300,"610391",LINDBLOM HS,"15","60636",27.0311,"82"
3120 S KOSTNER AVE,Ricardo Munoz,SOUTH LAWNDALE,"7",District,HS,"9, 10, 11, 12",41.8343966171999994685393176041543,-87.7352922172999996064390870742500,Network 7,1(773)535-4334,"610392",WORLD LANGUAGE HS,"22","60623",22.7618,"46"
900 W WILSON AVE,James Cappleman,UPTOWN,"2",District,HS,"9, 10, 11, 12",41.9655474616999981662956997752190,-87.6524733456000006981412298046052,Network 2,1(773)534-2875,"610394",UPLIFT HS,"46","60640",26.6940,"29"
